Policy ID;Component;Centre;Platform;Component;Centre;Platform;Version;enabled;Policy Identifier (FileType);Regular Expression (regex);installation_node;src_user;src_host;src_path;src_Protocol;dst_user;dst_host;dst_path;dst_protocol;suffix/prefix
210;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3B_SR_0_SRA_C;^S3B_SR_0_SRA____..............._..............._..............._(1|2|3|4|5|6)................_..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
211;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3A_OL_0_EFR_C;^S3A_OL_0_EFR____..............._..............._..............._(1|2|3|4|5|6)................_..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
212;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3A_SL_0_SLT_C;^S3A_SL_0_SLT____..............._..............._..............._(1|2|3|4|5|6)................_..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
213;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3A_SR_0_SRA_C;^S3A_SR_0_SRA____..............._..............._..............._(1|2|3|4|5|6)................_..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
214;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_OL_0_EFR_C;^S3B_OL_0_EFR____..............._..............._..............._(1|2|3|4|5|6)................_..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
215;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_SL_0_SLT_C;^S3B_SL_0_SLT____..............._..............._..............._(1|2|3|4|5|6)................_..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
216;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_SR_0_SRA_C;^S3B_SR_0_SRA____..............._..............._..............._(1|2|3|4|5|6)................_..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
217;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3A_OL2WFR_BW_NR;^S3A_OL_2_WFR_BW_..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
218;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3A_OL1ERR_BW_NR;^S3A_OL_1_ERR_BW_..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
219;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3A_OL2WRR_BW_NR;^S3A_OL_2_WRR_BW_..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
220;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3A_OL1EFR_BW_NR;^S3A_OL_1_EFR_BW_..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
221;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3A_SL1RBT_BW_NR;^S3A_SL_1_RBT_BW_..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
222;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3A_SL2WST_NR;^S3A_SL2WST_BW_..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
223;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3B_OL2WFR_NR;^S3B_OL_2_WFR_BW_..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
224;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3B_SL1RBT_BW_NR;^S3B_SL_1_RBT_BW_..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
225;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3B_OL2WRR_NR;^S3B_OL_2_WRR_BW_..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
226;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3B_OL1ERR_NR;^S3B_OL_1_ERR_BW_..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
227;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3B_OL1EFR_BW_NR;^S3B_OL_1_EFR_BW_..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
228;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3B_SL2WST_BW_NR;^S3B_SL_2_WST_BW_..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
229;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3A_SL_2_WCT__NT;^S3A_SL_2_WCT____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas02-prd.eumetsat.int;s3sysadm;s3-refpwas02-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
230;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3A_SL_2_WCT_NT;^S3A_SL_2_WCT____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas02-prd.eumetsat.int;s3sysadm;s3-refpwas02-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
231;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3B_SL_2_WCT__NT;^S3B_SL_2_WCT____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
232;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3A_OL_1_ERR_NT;^S3A_OL_1_ERR____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas02-prd.eumetsat.int;s3sysadm;s3-refpwas02-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
233;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3A_OL_2_WRR_NT;^S3A_OL_2_WRR____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas02-prd.eumetsat.int;s3sysadm;s3-refpwas02-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
234;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3A_OL_1_ERR_NT;^S3A_OL_1_ERR____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas02-prd.eumetsat.int;s3sysadm;s3-refpwas02-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
235;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3A_OL_2_WRR_NT;^S3A_OL_2_WRR____..............._..............._..............._................._..._F_NT_...\..*$;s3-refpwas02-prd.eumetsat.int;s3sysadm;s3-refpwas02-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
236;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3A_SR_1_CAL_NR;^S3A_SR_1_CAL____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
237;PM_Outbox;MARINE;REF;ODA_INBOX;MARINE;REF;01.00;YES;S3B_SR_1_CAL_NR;^S3B_SR_1_CAL____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-refodas01.eumetsat.int;/ODA_INBOX;FTP;
238;PM_Outbox;MARINE;REF;MPMF;MARINE;OPE;01.00;YES;S3B_OL_0_EFR;^S3B_OL_0_EFR____..............._..............._..............._0................_..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;ops3pdgs;s3-mpminfs01-prd.eumetsat.int;/data/fromREF_PD;FTP;
239;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3A_OL_1_EFR_NR;^S3A_OL_1_EFR____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3A/OLCI_L1_EFR;FTP;
240;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3A_OL_1_ERR_NR;^S3A_OL_1_ERR____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3A/OLCI_L1_ERR;FTP;
241;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3A_OL_2_WFR_NR;^S3A_OL_2_WFR____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3A/OLCI_L2_WFR;FTP;
242;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3A_OL_2_WRR_NR;^S3A_OL_2_WRR____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3A/OLCI_L2_WRR;FTP;
243;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3A_SL_1_RBT_NR;^S3A_SL_1_RBT____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3A/SLSTR_L1B;FTP;
244;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3A_SL_2_WST_NR;^S3A_SL_2_WST____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3A/SLSTR_L2P_W;FTP;
245;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3A_SR_1_SRA_NR;^S3A_SR_1_SRA____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3A/SRAL_L1B;FTP;
246;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3A_SR_2_WAT_NR;^S3A_SR_2_WAT____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas01-prd.eumetsat.int;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3A/SRAL_L2_MARINE;FTP;
247;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3A_SR1SRA_A_ST;^S3A_SR_1_SRA_A__..............._..............._..............._................._..._F_ST_...\..*$;s3-refpwas02-prd.eumetsat.int;s3sysadm;s3-refpwas02-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3A/SRAL_L1A;FTP;
248;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3A_SR1SRA_BS_ST;^S3A_SR_1_SRA_BS_..............._..............._..............._................._..._F_ST_...\..*$;s3-refpwas02-prd.eumetsat.int;s3sysadm;s3-refpwas02-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3A/SRAL_L1BS;FTP;
249;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3A_SR_1_SRA_ST;^S3A_SR_1_SRA____..............._..............._..............._................._..._F_ST_...\..*$;s3-refpwas02-prd.eumetsat.int;s3sysadm;s3-refpwas02-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3A/SRAL_L1B;FTP;
250;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3A_SR_2_WAT_ST;^S3A_SR_2_WAT____..............._..............._..............._................._..._F_ST_...\..*$;s3-refpwas02-prd.eumetsat.int;s3sysadm;s3-refpwas02-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3A/SRAL_L2_MARINE;FTP;
251;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3B_OL_1_EFR_NR;^S3B_OL_1_EFR____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3B/OLCI_L1_EFR;FTP;
252;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3B_OL_1_ERR_NR;^S3B_OL_1_ERR____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3B/OLCI_L1_ERR;FTP;
253;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3B_OL_2_WFR_NR;^S3B_OL_2_WFR____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3B/OLCI_L2_WFR;FTP;
254;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3B_OL_2_WRR_NR;^S3B_OL_2_WRR____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3B/OLCI_L2_WRR;FTP;
255;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3B_SL_1_RBT_NR;^S3B_SL_1_RBT____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3B/SLSTR_L1B;FTP;
256;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3B_SL_2_WST_NR;^S3B_SL_2_WST____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3B/SLSTR_L2P_W;FTP;
257;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3B_SR_1_SRA_NR;^S3B_SR_1_SRA____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3B/SRAL_L1B;FTP;
258;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3B_SR_2_WAT_NR;^S3B_SR_2_WAT____..............._..............._..............._................._..._F_NR_...\..*$;s3-refpwas03-prd.eumetsat.int;s3sysadm;s3-refpwas03-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3B/SRAL_L2_MARINE;FTP;
259;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3B_SR1SRA_A_ST;^S3B_SR_1_SRA_A__..............._..............._..............._................._..._F_ST_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3B/SRAL_L1A;FTP;
260;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3B_SR1SRA_BS_ST;^S3B_SR_1_SRA_BS_..............._..............._..............._................._..._F_ST_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3B/SRAL_L1BS;FTP;
261;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3B_SR_1_SRA_ST;^S3B_SR_1_SRA____..............._..............._..............._................._..._F_ST_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3B/SRAL_L1B;FTP;
262;PM_Outbox;MARINE;REF;EUMETCAST (MMDS);MARINE;VAL;01.00;NO;S3B_SR_2_WAT_ST;^S3B_SR_2_WAT____..............._..............._..............._................._..._F_ST_...\..*$;s3-refpwas04-prd.eumetsat.int;s3sysadm;s3-refpwas04-prd.eumetsat.int;/data_PWA/pm-s3/outbox;FS;s3pdgs;VAEEFILV-EGI.eumetsat.int;/out/toEUMETCast/S3B/SRAL_L2_MARINE;FTP;
263;ESOC-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3A_NPIF_ESOC;^S3A.*MPL__NPIF.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromESOCFOS/S3A;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
264;EUM-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3A_NPIF_EUM;^S3A.*MPL__NPIF.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEUMFOS/S3A;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
265;ESOC-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3B_NPIF_ESOC;^S3B.*MPL__NPIF.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromESOCFOS/S3B;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
266;EUM-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3A_ORBEVT_FOS;^S3A.*MPL_ORBEVT.*$;s3-refadcs01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEUMFOS_EGF/S3A;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FTP;
267;ESOC-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3A_ESOCFOS_CHF;^S3A.*REP__CHF__.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromESOCFOS/S3A;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
268;ESOC-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3A_ESOCFOS_FCHF;^S3A.*REP__FCHF_.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromESOCFOS/S3A;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
269;EUM-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3A_EUMFOS_CHF;^S3A.*REP__CHF__.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEUMFOS/S3A;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
270;EUM-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3A_EUMFOS_FCHF;^S3A.*REP__FCHF_.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEUMFOS/S3A;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
271;ESOC-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3B_ESOCFOS_CHF;^S3B.*REP__CHF__.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromESOCFOS/S3B;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
272;ESOC-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3B_ESOCFOS_FCHF;^S3B.*REP__FCHF_.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromESOCFOS/S3B;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
273;ESOC-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3A_SSC_ESOCFOS;^S3A.*MPL__SSC.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromESOCFOS/S3A;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
274;EUM-FOS_MMDS;MARINE;REF;DI_INBOX;MARINE;REF;01.00;YES;S3A_SSC_EUMFOS;^S3A.*MPL__SSC.*$;s3-refpwas01-prd.eumetsat.int;s3pdgs;VAEEFILV-EGI.eumetsat.int;/in/fromEUMFOS/S3A;FTP;s3sysadm;s3-refpwas01-prd.eumetsat.int;/data_PWA/di-s3/prod-inbox;FS;
